brand,borough,name,formatted_address,lat,lng,postcode
Costa Coffee,Harrow,Costa Coffee,"Northwick Park Hospital, Watford Rd, Harrow HA1 3UJ, United Kingdom",51.57564200000000,-0.322093,HA1 3UJ
Costa Coffee,Harrow,Costa Coffee,"112-114, High St, London HA3 7AJ, United Kingdom",51.5966367,-0.3352184,HA3 7AH
Costa Coffee,Harrow,Costa Coffee,"250 / 252 Northolt Rd, South Harrow, Harrow HA2 8HR, United Kingdom",51.5641113,-0.3544315000000000,HA2 8HR
Costa Coffee,Harrow,Costa Coffee,"8 Warwick Parade Kenton Ln, Harrow HA3 8SA, United Kingdom",51.6007,-0.3181,HA3 8SA
Costa Coffee,Havering,Costa Coffee,"83 South St, Romford RM1 1NL, United Kingdom",51.576536,0.182434,RM1 1NL
Costa Coffee,Havering,Costa coffee - Hornchurch 1,"94 High St, Hornchurch RM12 4UH, United Kingdom",51.5627116,0.2177801,RM12 4UH
Costa Coffee,Havering,Costa Coffee Hornchurch 2,"156, 158 High St, Hornchurch RM12 6QX, United Kingdom",51.5619914,0.2202529,RM12 6QX
Costa Coffee,Havering,Costa Coffee,"83 Main Rd, Gidea Park, Romford RM2 5EL, United Kingdom",51.58674450000000,0.2000625,RM2 5EL
Costa Coffee,Havering,Costa Coffee,"Unit 1 The Brewery Walk, Romford RM1 1AU, United Kingdom",51.577048,0.179618,RM1 1NL
Costa Coffee,Havering,Costa Coffee,"Unit 1, Drive Thru, Eastern Avenue Retail Park Car Park, Romford RM7 7EX, United Kingdom",51.583315,0.168068,RM7 7JJ
Costa Coffee,Havering,Costa Coffee Elm Park,"Unit B, New, Elm Park Hotel, Elm Park Ave, Hornchurch RM12 4RX, United Kingdom",51.55109180000000,0.1984054,RM12 4RX
Costa Coffee,Havering,Costa Coffee,"311 - 313 Collier Row Ln, Collier Row, Romford RM5 3ND, United Kingdom",51.59881440000000,0.1631231,RM5 3ND
Costa Coffee,Havering,Costa Coffee,"Queens Hospital (510025733, Romford RM7 0AG, United Kingdom",51.56896,0.1808,RM7 0BD
Costa Coffee,Havering,Costa Coffee,"34 Station Rd, Upminster RM14 2TR, United Kingdom",51.5575513,0.2499611,RM14 2TR
Costa Coffee,Havering,Costa Coffee,"Bryant Ave, Romford RM3 0LL, United Kingdom",51.59209,0.21994,RM3 0WB
Costa Coffee,Havering,Costa Coffee,"Next, Gallows Corner Retail Park, Romford RM3 0AD, United Kingdom",51.59234,0.21426,RM3 0AD
Costa Coffee,Havering,Costa Coffee,"73A High St, Brentwood CM14 4RW, United Kingdom",51.620205,0.301463,CM14 4RW
Costa Coffee,Havering,Costa Coffee,"Off A1306, Arterial Rd West Thurrock, Grays RM16 3BG, United Kingdom",51.4922514,0.2721637,RM16 3BG
Costa Coffee,Havering,Costa Coffee,"New Pod Unit, West Thurrock, Grays RM20 1WN, United Kingdom",51.485982,0.278831,RM20 1WN
Costa Coffee,Havering,Costa Coffee,"Unit 6, Riverside Shopping Centre, 21A Town Square, Erith DA8 1SE, United Kingdom",51.48031900000000,0.1805111,DA8 1RG
Costa Coffee,Havering,Costa Coffee,"54-56 Brentwood Rd, Hornchurch, Romford RM1 2EP, United Kingdom",51.5716954,0.1892219,RM1 2EP
Costa Coffee,Hillingdon,Costa Coffee,"1-2 Marlborough Parade, Uxbridge UB10 0LR, United Kingdom",51.530563,-0.447334,UB10 0LR
Costa Coffee,Hounslow,Costa Coffee,"241 High St, Hounslow TW3 1EA, United Kingdom",51.46842000000000,-0.36374,TW3 1EA
Costa Coffee,Hounslow,Costa Coffee,"108A High St, Hounslow TW3 1NA, United Kingdom",51.46975320000000,-0.358666,TW3 1NA
Costa Coffee,Hounslow,Costa Coffee,"15 Bath Rd, Hounslow TW6 2AB, United Kingdom",51.48,-0.4247222,TW6 2AB
Costa Coffee,Hounslow,Costa Coffee,"M4 Motorway J2/3, Hounslow TW5 9NB, United Kingdom",51.48850000000000,-0.396341,TW5 9NB
Costa Coffee,Hounslow,Costa,"Nelson Road, Hounslow TW6 2GW, United Kingdom",51.4601373,-0.448178,TW6 2GW
Costa Coffee,Hounslow,Costa Coffee,"M4 Eastbound, J 3/2, Hounslow TW5 9NA, United Kingdom",51.48850000000000,-0.387815,TW5 9NA
Costa Coffee,Islington,Costa Coffee,"366, 368 Caledonian Rd, London N1 1DU, United Kingdom",51.5415,-0.116836,N1 1DU
Costa Coffee,Islington,Costa Coffee,"465 Caledonian Rd, London N7 9BA, United Kingdom",51.548598,-0.117183,N7 8TY
Costa Coffee,Islington,Costa Coffee,"32 Chapel Market, London N1 9EN, United Kingdom",51.5336,-0.108006,N1 9EN
Costa Coffee,Islington,Costa Coffee,"117-119 Essex Rd, London N1 2SN, United Kingdom",51.539402,-0.098312,N1 2SL
Costa Coffee,Islington,Costa Coffee,"242 Upper St, London N1 1RU, United Kingdom",51.5450817,-0.10345,N1 1RU
Costa Coffee,Islington,Costa,"62 Upper St, London N1 0NY, United Kingdom",51.5357686,-0.104045,N1 0NY
Costa Coffee,Kensington and Chelsea,Costa Coffee,"380 Kensington High St, London W14 8NL, United Kingdom",51.4965315,-0.2067339,W14 8NL
Costa Coffee,Kensington and Chelsea,La costa cafe,"44 Craven Rd, London W2 3QA, United Kingdom",51.5136307,-0.1795359,W2 3QA
Costa Coffee,Kensington and Chelsea,Costa Coffee,"Unit 33, Station Concourse, The Lawn, London W2 1HB, United Kingdom",51.51597700000000,-0.176941,W2 1HU
Costa Coffee,Kensington and Chelsea,Costa Coffee,"Marble Arch, Bryanston St, London W1H 7EH, United Kingdom",51.513963,-0.155917,W1H 6DU
Costa Coffee,Kensington and Chelsea,Costa Coffee,"214 Uxbridge Rd, London W12 7JD, United Kingdom",51.5057159,-0.2268686,W12 7JD
Costa Coffee,Kensington and Chelsea,Costa Coffee,"115 Buckingham Palace Rd, London SW1V 1JT, United Kingdom",51.494591,-0.145473,SW1W 9SJ
Costa Coffee,Kingston upon Thames,Costa Coffee,"Unit L15, The Bentall Centre, Kingston upon Thames KT1 1TR, United Kingdom",51.41197,-0.30477,KT1 1TR
Costa Coffee,Kingston upon Thames,Costa Coffee,"34 Market Pl, Kingston upon Thames KT1 1JH, United Kingdom",51.40942100000000,-0.305954,KT1 1JH
Costa Coffee,Kingston upon Thames,Costa Coffee,"Hospital Nhs Trust, Hospital, Galsworthy Rd, Kingston upon Thames KT2 7QB, United Kingdom",51.414446,-0.281574,KT2 7BL
Costa Coffee,Kingston upon Thames,Costa Coffee,"422 Richmond Rd, Kingston upon Thames KT2 5PU, United Kingdom",51.43070000000000,-0.306871,KT2 5PU
Costa Coffee,Kingston upon Thames,Costa Kingston Road,"363-365 Kingston Rd, Wimbledon Chase, London SW20 8JX, United Kingdom",51.4095985,-0.2132419,SW20 8JX
Costa Coffee,Kingston upon Thames,Costa Coffee,"27 Victoria Rd, Surbiton KT6 4JZ, United Kingdom",51.392308,-0.306739,KT6 4JZ
Costa Coffee,Kingston upon Thames,Costa Coffee,"20 Richmond Rd, Kingston upon Thames KT2 5EB, United Kingdom",51.4129263,-0.3008813,KT2 5EB
Costa Coffee,Lambeth,Costa Coffee,"Underground Station, London SW9 9AE, United Kingdom",51.47239100000000,-0.122758,SW9 9AE
Costa Coffee,Lambeth,Costa Coffee,"Costa coffee B, Hambleden Wing, London SE5 9RS, United Kingdom",51.46803,-0.09369,SE5 9RS
Costa Coffee,Lambeth,Costa Coffee,"52-54 Denmark Hill, London SE5 8RZ, United Kingdom",51.472913,-0.093411,SE5 8RZ
Costa Coffee,Lambeth,Costa Coffee,"Costa coffee C Ruskin wing entrance, London SE5 9RS, United Kingdom",51.46826,-0.09198000000000000,SE5 9RS
Costa Coffee,Lambeth,Costa Coffee,"Costa coffee D, Golden Jubilee, London SE5 9RS, United Kingdom",51.46869,-0.0933,SE5 9RS
Costa Coffee,Lambeth,Costa Coffee,"34 Hargrave Park, Broadway, London SW1H 0BH, United Kingdom",51.49955200000000,-0.132664,SW1H 0BH
Costa Coffee,Lambeth,Costa Coffee,"Costa Cardinal Place 3 Cardina, London SW1E 5JE, United Kingdom",51.49706,-0.141089,SW1E 5JL
Costa Coffee,Lambeth,Costa Coffee,"Unit 1, 16 Balham Hill, London SW12 9DY, United Kingdom",51.452621,-0.147281,SW12 9DY
Costa Coffee,Lambeth,Costa Coffee,"Unit 1, Aylesham Centre, Rye Ln, London SE15 5EW, United Kingdom",51.473337,-0.069587,SE15 5BY
Costa Coffee,Lambeth,Costa Coffee,"59-61 Streatham High Rd, London SW6 1PN, United Kingdom",51.4318702,-0.1291382,SW16 1PN
Costa Coffee,Lambeth,Costa Coffee,"Unit 6, Victoria Island, London SW1V 1JT, United Kingdom",51.49501100000000,-0.143998,SW1V 1JU
Costa Coffee,Lambeth,Costa Coffee,"178 Balham High Rd, London SW12 9BW, United Kingdom",51.444139,-0.15245,SW12 9BW
Costa Coffee,Lewisham,Costa Coffee,"Lewisham Railway Station, London SE13 7RY, United Kingdom",51.46560300000000,-0.01402,SE13 7RY
Costa Coffee,Lewisham,Costa Coffee,"37-39 Lewisham Way, London SE14 6PP, United Kingdom",51.4749045,-0.0346838,SE14 6PP
Costa Coffee,Merton,Costa Coffee,"64 London Rd, Morden SM4 5BE, United Kingdom",51.4025155,-0.1942247,SM4 5BE
Costa Coffee,Merton,Costa Coffee,"unit a, Raynes Park, London SW20 8QY, United Kingdom",51.410394,-0.229954,SW20 0LT
Costa Coffee,Merton,Costa Coffee,"Next, 88 Bushey Rd, Raynes Park, London SW20 0JH, United Kingdom",51.40460000000000,-0.24027,SW20 0JH
Costa Coffee,Merton,Costa Coffee,"505, 507 Garratt Ln, London SW18 4SW, United Kingdom",51.44241300000000,-0.188219,SW18 4SW
Costa Coffee,Merton,Costa Coffee (Nelson Café),"220 Kingston Rd, London SW20 8DA, United Kingdom",51.4106727,-0.2087694,SW20 8DA
Costa Coffee,Merton,Costa Coffee,"Unit 305, Wimbledon Centre Court Shopping Centre, London SW19 5YE, United Kingdom",51.421132,-0.205693,SW19 8YE
Costa Coffee,Merton,Costa Coffee,"29 Wrythe Ln, Rosehill, Sutton, Carshalton SM5 1AG, United Kingdom",51.383405,-0.1889153,SM5 1AG
Costa Coffee,Merton,Costa Coffee,"Beverly Park, New Malden KT3 4PH, United Kingdom",51.404366,-0.243069,KT3 4PH
Costa Coffee,Merton,Costa Coffee,"Sutton Cheam, Tesco, 55 Oldfields Rd, Sutton SM1 2NB, United Kingdom",51.37503,-0.20667,SM1 2NB
Costa Coffee,Merton,Costa Coffee,"31-33 High St, Carshalton SM5 3AX, United Kingdom",51.3655693,-0.1606193,SM5 3AX
Costa Coffee,Merton,Costa Express,"702-712 Mitcham Rd, London CR0 3AB, United Kingdom",51.3908127,-0.1334843,CR0 3AB
Costa Coffee,Merton,Costa Coffee,"123 High St, New Malden KT3 4BP, United Kingdom",51.4001332,-0.2557939,KT3 4BP
Costa Coffee,Merton,Costa Coffee,"The Old Gas Works, Sutton SM1 1AN, United Kingdom",51.368553,-0.195878,SM1 1AH
Costa Coffee,Merton,Costa Coffee,"176 High St, Sutton SM1 1NL, United Kingdom",51.365256,-0.19375,SM1 1NL
Costa Coffee,Merton,Costa Coffee,"Unit C1, 77-83 Upper Richmond Rd, London SW15 2TT, United Kingdom",51.459423,-0.211355,SW15
Costa Coffee,Merton,Costa Coffee,"Costa coffee, Queen Mary hospital, London SW15 1PN, United Kingdom",51.4552959,-0.2410871,SW15 5DD
Costa Coffee,Merton,Costa Express,"325 Robin Hood Way, London SW20 0AB, United Kingdom",51.4159728,-0.2513129,SW20 0AB
Costa Coffee,Merton,Costa Coffee,"149 Central Rd, Worcester Park KT4 8DT, United Kingdom",51.379185,-0.243267,KT4 8DT
Costa Coffee,Merton,Costa Coffee,"21, A232, Sutton SM1 4LF, United Kingdom",51.3615831,-0.1887507,SM1
Costa Coffee,Merton,Costa Coffee,"55 - 57 Tolworth Broadway, Surbiton KT6 7DW, United Kingdom",51.38032400000000,-0.281843,KT6 7DW
Costa Coffee,Merton,Costa Coffee,"15 High St, Cheam, Sutton SM3 8RF, United Kingdom",51.3579888,-0.2154813,SM3 8RF
Costa Coffee,Merton,Costa Coffee,"88 Woodcote Rd, Wallington SM6 0LY, United Kingdom",51.358553,-0.149768,SM6 0LY
Costa Coffee,Merton,Costa Coffee,"26 Putney High St, London SW15 1SN, United Kingdom",51.46580000000000,-0.214067,SW15 1SN
Costa Coffee,Merton,Costa Coffee,"Unit 23a & 24, Putney Exchange, London SW15 1TW, United Kingdom",51.463864,-0.216376,SW15 1TW
Costa Coffee,Merton,Costa Coffee,"Next, Unit 4, Bell Green Retail Park, London SE26 4PU, United Kingdom",51.42986,-0.03394,SE26 4PU
Costa Coffee,Merton,Costa Coffee,"Unit 4a, Clapham Junction, London SW11 1SA, United Kingdom",51.463804,-0.169273,SW11 1SH
Costa Coffee,Merton,Costa Coffee,"Platform 1, Railway Station, 2 Clapham Jct, London SW11 2QP, United Kingdom",51.465092,-0.171083,SW11 2NU
Costa Coffee,Merton,Costa Coffee,"2 Morden Rd, London SW19 3BH, United Kingdom",51.4152,-0.192557,SW19 3BH
Costa Coffee,Merton,Costa Coffee,"Unit 2B, The Tower, 125 High Street, London SW19 2JG, United Kingdom",51.4175942,-0.177145,SW19 2NS
Costa Coffee,Newham,Costa Coffee,"Unit 3 Woodgrange Rd, London E7 8BA, United Kingdom",51.5485,0.02475,E7 8BA
Costa Coffee,Newham,Costa Coffee,"Costa Coffee Univ. Of, London E16 2RD, United Kingdom",51.5085,0.06536,E16 2RD
Costa Coffee,Newham,Costa Coffee,"19 Aldersbrook Rd, Aldersbrook, London E12 5HH, United Kingdom",51.5623279,0.0334925,E12 5HH
Costa Coffee,Newham,Costa Coffee - Woolwich DLR,"1 Woolwich New Rd, London SE18 6EU, United Kingdom",51.490332,0.0693795,SE18 6EU
Costa Coffee,Newham,Costa Coffee Express,"Studley Dr, Ilford IG4 5AH, United Kingdom",51.575774,0.0464194,IG4 5AQ
Costa Coffee,Newham,Costa Coffee Ilford 3,"Unit 22, The Exchange Shopping Centre, Ilford IG1 1RS, United Kingdom",51.5601241,0.0724957,IG1 1RS
Costa Coffee,Newham,Costa Coffee,"841a High Road, Bushwood, Leystonstone E11 1HH, United Kingdom",51.56945350000000,0.0122743,E11 1HH
Costa Coffee,Newham,Costa Coffee,"Unit 2, Clock House Parade, London E11 2AG, United Kingdom",51.57792,0.026465,E11 2AG
Costa Coffee,Newham,Costa Coffee Ilford 1,"Unit 75, The Exchange Shopping Centre, Ilford IG1 1RS, United Kingdom",51.5602045,0.0724103,IG1 1RS
Costa Coffee,Newham,Costa Coffee,"Gainsborough Rd, Bushwood, London E11 1HT, United Kingdom",51.57064,0.01362,E11 1HR
Costa Coffee,Newham,Costa Coffee,"113 High St, Ilford IG6 2AH, United Kingdom",51.591704,0.08302,IG6 2AH
Costa Coffee,Newham,Costa Coffee,"Queen Elizabeth Hospital, London SE18 4XH, United Kingdom",51.478193,0.050043,SE18 4QH
Costa Coffee,Redbridge,Costa Coffee,"688, 690 Chigwell Rd, Woodford, Woodford Green IG8 8AH, United Kingdom",51.60633,0.05419,IG8 8AH
Costa Coffee,Redbridge,Costa Coffee,"132 George Ln, London E18 1BA, United Kingdom",51.593098,0.025557,E18 1BA
Costa Coffee,Redbridge,Costa Coffee,"Unit 5 The Broadway, Woodford, Woodford Green IG8 0HL, United Kingdom",51.60759300000000,0.033333,IG8 0HL
Costa Coffee,Redbridge,Costa Coffee Express,"478 Cranbrook Rd, Gants Hill, Ilford IG2 6LE, United Kingdom",51.5772892,0.0688107,IG2 6LE
Costa Coffee,Redbridge,Costa Coffee,"King George hospital, Ilford, United Kingdom",51.58022950000000,0.1118438,IG3
Costa Coffee,Redbridge,Costa Coffee,"35 Goodmayes Rd, Ilford IG3 9UH, United Kingdom",51.5658038,0.1105606,IG3 9UH
Costa Coffee,Redbridge,Costa Coffee,"TESCO, Larkshall Rd, London E4 9JD, United Kingdom",51.60926,-0.00293,E4 9JD
Costa Coffee,Redbridge,Costa Coffee,"2 Victoria Rd, Buckhurst Hill IG9 5ES, United Kingdom",51.6256,0.045556,IG9 5ES
Costa Coffee,Redbridge,Costa Coffee,"45-47 Station Rd, London E4 7BJ, United Kingdom",51.6312,0.003541,E4 7BJ
Costa Coffee,Redbridge,Costa Coffee,"24 Old Church Rd, Chingford Mount, London E4 8DD, United Kingdom",51.618021,-0.0176543,E4 8DD
Costa Coffee,Richmond upon Thames,Costa Coffee,"27c The Quadrant, Richmond TW9 1DN, United Kingdom",51.462975,-0.302066,TW9 1DN
Costa Coffee,Richmond upon Thames,Costa Coffee,"Odeon, Richmond TW9 1TW, United Kingdom",51.4588,-0.305389,TW9 1TW
Costa Coffee,Richmond upon Thames,Costa Coffee,"Unit C, Kew Shopping Park, Richmond TW9 4AD, United Kingdom",51.47819,-0.2795,TW9 4AD
Costa Coffee,Richmond upon Thames,Costa Coffee,"26-28 London Rd, Twickenham TW1 3RR, United Kingdom",51.44772,-0.328512,TW1 3AZ
Costa Coffee,Richmond upon Thames,Costa,"Riverside, 10 Kew Bridge Rd, Brentford TW8 0EB, United Kingdom",51.4886454,-0.2879546,TW8 0EB
Costa Coffee,Waltham Forest,Costa Coffee,"Unit 5 Station Approach, Hoe St, London E17 9QF, United Kingdom",51.5827,-0.019572,E17 9QF
Costa Coffee,Waltham Forest,Costa Coffee,"Selbourne Walk Shopping Centre, London E17 7JR, United Kingdom",51.5834,-0.023476,E17 7JR
Costa Coffee,Waltham Forest,Costa Express,"209 Lea Bridge Rd, London E10 7PN, United Kingdom",51.5682608,-0.03151,E10 7PN
Costa Coffee,Waltham Forest,Costa Coffee,"Highbridge Retail Park, Highbridge St, Waltham Abbey EN9 1BY, United Kingdom",51.686252,-0.009552,EN9 1BE
Costa Coffee,Waltham Forest,Costa Coffee,"Unit 7 High St, Waltham Cross EN8 7BZ, United Kingdom",51.686462,-0.033031,EN8 7BZ
Costa Coffee,Waltham Forest,Costa Coffee,"Odeon, Lee Valley Cinema, Pickett's Lock Ln, London N9 0AS, United Kingdom",51.63291050000000,-0.0371531,N9 0AR
Costa Coffee,Waltham Forest,Costa Coffee,"230 High Rd, Loughton IG10 1ET, United Kingdom",51.648296,0.055815,IG10 1ET
Costa Coffee,Waltham Forest,Costa Coffee,"NEXT, Unit 8-9, Epping Forest Shopping Park, Loughton IG10 3FT, United Kingdom",51.64354000000000,0.08708000000000000,IG10 3FT
Costa Coffee,Waltham Forest,Costa Coffee,"565 Lea Bridge Rd, London E10 7EQ, United Kingdom",51.5752,-0.013562,E10 7EQ
Costa Coffee,Wandsworth,Costa Coffee,"328-334 Old York Rd, London SW18 1SS, United Kingdom",51.4604074,-0.1883434,SW18 1SS
Costa Coffee,Wandsworth,Costa Coffee,"Unit 115 Southside Shopping Centre, London SW18 4TQ, United Kingdom",51.4567665,-0.1940628,SW18 4TQ
Costa Coffee,Westminster,Costa Coffee,"Coventry St, London W1D 6BZ, United Kingdom",51.510257,-0.131514,W1D 6BZ
Costa Coffee,Westminster,Costa Coffee,"Westbound Platform, Westminster Station, Bridge St, London SW1A 2JR, United Kingdom",51.501411,-0.124623,SW1A 2JR
Caffe Nero,City of London,Caffè Nero,"Unit 1, 31-35 Blomfield St, London EC2M 7BD, United Kingdom",51.5177419,-0.0847058,EC2M 7BD
Caffe Nero,City of London,Caffè Nero,"Corner, unit 50 St Mary Axe, London EC3A 8FR, United Kingdom",51.51522110000000,-0.0800577,EC3A 8FR
Caffe Nero,City of London,Caffè Nero,"AIG Building, 22 London St, London EC3R 7JP, United Kingdom",51.5120078,-0.0798994,EC3R 7JP
Caffe Nero,City of London,Caffè Nero,"30 Newgate St, Paternoster Sq., London EC4M 8AD, United Kingdom",51.51500430000000,-0.09773510000000000,EC1A 7HL
Caffe Nero,City of London,Caffè Nero Express,"Level -3 Crossrail Pl, London E14 5AR, United Kingdom",51.5060876,-0.017077,E14 5AR
Caffe Nero,City of London,Caffè Nero,"25 Farringdon St, London EC4A 4AB, United Kingdom",51.5155965,-0.1043815,EC4A 4AB
Caffe Nero,City of London,Caffè Nero,"118/119 Newgate St, London EC1A 7AE, United Kingdom",51.51609880000000,-0.1012546,EC1A 7AE
Caffe Nero,City of London,Caffè Nero,"Golden Hind, 3 Cathedral St, London SE1 9DE, United Kingdom",51.50681000000000,-0.09056930000000000,SE1 9DE
Caffe Nero,City of London,Caffè Nero,"Unit 8, Jubilee Place, 45 Bank St, London E14 5NY, United Kingdom",51.5031471,-0.0196048,E14 5NY
Caffe Nero,City of London,Nero Express,"Units 1 Cannon Street Station, Cannon St, London EC4N 6AP, United Kingdom",51.5115,-0.09004810000000000,EC4N 6AP
Caffe Nero,City of London,Nero Express,"11 Liverpool St, Station, London EC2M 7PY, United Kingdom",51.5176633,-0.0807685,EC2M 4NS
Caffe Nero,City of London,Nero Express,"York House, 78 Queen Victoria St, London EC4N 4SJ, United Kingdom",51.5125416,-0.09361890000000000,EC4N 4SJ
Caffe Nero,City of London,Caffè Nero,"Unit G4/G9, Oxo Tower Wharf, Barge House St, London SE1 9PH, United Kingdom",51.508413,-0.1084642,SE1 9PH
Caffe Nero,City of London,Nero Express,"Unit 5, Moorgate Underground Station, City Rd, London EC2Y 9AG, United Kingdom",51.51843480000000,-0.0883191,EC2M 6TX
Caffe Nero,City of London,Caffè Nero,"Unit SU39, Bridge Station, 39 St Thomas St, London SE1 3QX, United Kingdom",51.5035939,-0.08540290000000000,SE1 3QX
Caffe Nero,City of London,Caffè Nero,"100 New Bridge St, London EC4V 6JA, United Kingdom",51.513412,-0.1040378,EC4V 6JA
Caffe Nero,City of London,Caffè Nero,"12 Exmouth Market, London EC1R 4QE, United Kingdom",51.52534500000000,-0.109951,EC1R 4QE
Caffe Nero,City of London,Caffè Nero,"2-4 Lancaster Pl, London WC2E 7EA, United Kingdom",51.5111098,-0.1188506,WC2E 7EA
Caffe Nero,City of London,Nero Express,"Units 6 Cannon Street Station, Cannon St, London EC4N 6AP, United Kingdom",51.5109301,-0.0876943,EC4R 0DP
Caffe Nero,City of London,Caffè Nero,"60-61 Trafalgar Sq, London WC2N 5DS, United Kingdom",51.5073188,-0.1284786,WC2N 5DS
Caffe Nero,City of London,Nero Express,"Bridge Station, 1 Railway Approach, London SE1 9SG, United Kingdom",51.5051731,-0.0874037,SE1 9SG
Caffe Nero,City of London,Caffè Nero,"127-143 Borough High St, London SE1 1NP, United Kingdom",51.5033638,-0.09143950000000000,SE1 1NP
Caffe Nero,City of London,Caffè Nero,"333 High Holborn, London WC1V 7PX, United Kingdom",51.51804510000000,-0.1116864,WC1V 7PX
Caffe Nero,City of London,Caffè Nero,"7b Kingsway, London WC2B 6XG, United Kingdom",51.5135059,-0.1179184,WC2B 6XG
Caffe Nero,City of London,Caffè Nero,"30 Monmouth St, London WC2H 9HA, United Kingdom",51.5137024,-0.1271243,WC2H 9HA
Caffe Nero,City of London,Caffè Nero,"27 Haymarket, London SW1Y 4EN, United Kingdom",51.50945980000000,-0.1324036,SW1Y 4EN
Caffe Nero,City of London,Caffè Nero,"Unit B, Portcullis House, 1-2 Bridge St, London SW1A 2JH, United Kingdom",51.50113530000000,-0.1247146,SW1A 2JR
Caffe Nero,City of London,Caffè Nero,"97-99, 99 Charing Cross Rd, London WC2H 0DP, United Kingdom",51.51366060000000,-0.1295414,WC2H 0DP
Caffe Nero,City of London,Caffè Nero,"10 Bedford St, London WC2E 7HE, United Kingdom",51.5104192,-0.1242473,WC2R 0PZ
Caffe Nero,City of London,Caffè Nero,"32 Cranbourn St, London WC2H 7AD, United Kingdom",51.511486,-0.1277489,WC2H 7AD
Caffe Nero,City of London,Caffè Nero,"43 Frith St, London W1D 4SA, United Kingdom",51.513275,-0.1313848,W1D 4SA
Caffe Nero,City of London,Caffè Nero,"83-84 Long Acre, London WC2E 9NG, United Kingdom",51.514307,-0.1225979,WC2E 9NG
Caffe Nero,City of London,Caffè Nero,"77d Kingsway, London WC2B 6ST, United Kingdom",51.51617240000000,-0.1197751,WC2B 5AY
Caffe Nero,City of London,Caffè Nero,"1a Central Saint Giles Piazza, St Giles High St, London WC2H 8AG, United Kingdom",51.5157019,-0.1280794,WC2H 8AG
Caffe Nero,City of London,Nero Express,"Unit A, The Shard Tower, Bridge Station, Station Approach, London SE1 9SP, United Kingdom",51.5045,-0.0865,SE1 9RY
Caffe Nero,City of London,Caffè Nero,"54 Theobalds Rd, London WC1X 8NW, United Kingdom",51.5208652,-0.1164581,WC1X 8NW
Caffe Nero,City of London,Caffè Nero,"1, 65 Strand, London WC2N 5LR, United Kingdom",51.5098412,-0.1225509,WC2N 5LR
Caffe Nero,City of London,Caffè Nero,"108 Southampton Row, London WC1B 4BL, United Kingdom",51.52039800000000,-0.1225064,WC1B 4BL
Caffe Nero,City of London,Caffè Nero,"36A St Martin's Ln, London WC2N 4ER, United Kingdom",51.5100252,-0.126749,WC2N 4ER
Caffe Nero,City of London,Caffè Nero,"22-24 Wormwood St, London EC2M 1RQ, United Kingdom",51.5163346,-0.08211680000000000,EC2M 1RQ
Caffe Nero,City of London,Caffè Nero,"Unit G015, Broadcasting House, Portland Pl, London W1A 1AA, United Kingdom",51.5185501,-0.143524,W1A 1AA
Caffe Nero,City of London,Nero Express,"Unit 68 Crossrail Pl, London E14 5AR, United Kingdom",51.5061784,-0.0176496,E14 5AR
Caffe Nero,City of London,Caffè Nero,"8-11 Upper Woburn Pl, London WC1H 0JW, United Kingdom",51.5264006,-0.1295249,WC1H 0JW
Caffe Nero,City of London,Caffè Nero,"House 50, 52 Curzon St, London W1J 7UP, United Kingdom",51.5069783,-0.1460013,W1J 7BF
Caffe Nero,City of London,Caffè Nero,"75 Upper St, London N1 0NU, United Kingdom",51.53636420000000,-0.1037038,N1 0NU
Caffe Nero,City of London,Caffè Nero,"62 Tottenham Ct Rd, London W1T 2ER, United Kingdom",51.5198839,-0.1337512,W1T 2ER
Caffe Nero,City of London,Caffè Nero,"23 Eastcheap, London EC3M 1DE, United Kingdom",51.5108071,-0.0841758,EC3M 1DE
Caffe Nero,Barking and Dagenham,Nero Lounge Restaurant,"1 Halewood Wy, Rainham RM13 8RW, United Kingdom",51.5238643,0.1707958,RM13 8RW
Caffe Nero,Barking and Dagenham,Caffè Nero,"City Airport Airside, London E16 2PB, United Kingdom",51.5039132,0.04985760000000000,E16 2PB
Caffe Nero,Barnet,Caffè Nero,"128 High St, London, Barnet EN5 5XQ, United Kingdom",51.6548928,-0.2015434,EN5 5XQ
Caffe Nero,Bexley,Caffè Nero,"115 Broadway, Bexleyheath DA6 7HF, United Kingdom",51.4565659,0.1441646,DA6 7HF
Caffe Nero,Bexley,Nero Express,"5 Millennium Way, London SE10 0PH, United Kingdom",51.5001335,0.0033685,SE10 0PH
Caffe Nero,Bexley,Caffè Nero,"89A High St, Sidcup DA15 7ED, United Kingdom",51.4265191,0.1013562,DA14 6DW
Caffe Nero,Bexley,Caffè Nero,"The Glades Shopping Centre, High St, Bromley BR1 1DN, United Kingdom",51.4027547,0.0156025,BR1 1DN
Caffe Nero,Brent,Caffè Nero,"C/O Fenwicks, Brent Cross Shopping Centre, Brent Cross, London NW4 3FN, United Kingdom",51.5767732,-0.2218549,NW4 3RA
Caffe Nero,Brent,Caffè Nero,"264-266 W End Ln, London NW6 1LJ, United Kingdom",51.5516946,-0.1918242,NW6 1LJ
Caffe Nero,Bromley,Caffè Nero,"12-14 High St, Bromley BR1 1EA, United Kingdom",51.4000539,0.0168009,BR1 1AD
Caffe Nero,Camden,Caffè Nero,"7 Jamestown Rd, London NW1 7BW, United Kingdom",51.5405101,-0.1447173,NW1 7BW
