"Timesheet Date","Annual Salary","Location Name","Timesheet Total Time","Timesheet Number Cost","Annual Salaried Shift Cost","Is Leave"
"2022-10-05","","Spitalfields","8.5","97.75","0","false"
"2022-10-05","","Spitalfields","7","70","0","false"
"2022-10-04","","Spitalfields","8","80","0","false"
"2022-10-04","","Head Office","4","40","0","false"
"2022-10-04","","Spitalfields","9.5","109.25","0","false"
"2022-10-04","","Spitalfields","9.13","91.3","0","false"
"2022-10-04","£30,000.00","Selfridges","9.02","0","130.09615384615384","false"
"2022-10-04","","Selfridges","0.67","6.7","0","false"
"2022-10-04","","Selfridges","2.12","21.2","0","false"
"2022-10-04","","Selfridges","2.12","21.2","0","false"
"2022-10-04","","Selfridges","8.58","85.8","0","false"
"2022-10-03","","Spitalfields","8","80","0","false"
"2022-10-03","","Spitalfields","8.38","83.8","0","false"
"2022-10-03","","Spitalfields","9.17","116.2756","0","false"
"2022-10-03","£30,000.00","Selfridges","7.32","0","105.57692307692308","false"
"2022-10-03","","Selfridges","6.58","65.8","0","false"
"2022-10-03","","Selfridges","6.65","66.5","0","false"
"2022-10-02","","Spitalfields","6.75","85.59","0","false"
"2022-10-02","","Spitalfields","6.07","60.7","0","false"
"2022-10-02","","Spitalfields","7.1","71","0","false"
"2022-10-02","","Spitalfields","8.42","84.2","0","false"
"2022-10-02","","Covent Garden","6.1","61","0","false"
"2022-10-02","","Selfridges","5.77","57.7","0","false"
"2022-10-01","","Spitalfields","8","101.44","0","false"
"2022-10-01","","Spitalfields","6","60","0","false"
"2022-10-01","","Spitalfields","6.18","61.8","0","false"
"2022-10-01","£30,000.00","Selfridges","7.55","0","108.89423076923077","false"
"2022-10-01","","Covent Garden","6.57","65.7","0","false"
"2022-10-01","","Head Office","7.17","71.7","0","false"
"2022-10-01","","Selfridges","7.65","76.5","0","false"
"2022-09-30","","Spitalfields","8.67","99.705","0","true"
"2022-09-30","","Head Office","5","50","0","false"
"2022-09-30","","Spitalfields","8.6","86","0","false"
"2022-09-30","","Spitalfields","7.5","75","0","false"
"2022-09-30","","Spitalfields","9","114.12","0","false"
"2022-09-30","","Selfridges","6.6","66","0","false"
"2022-09-30","","Selfridges","6.62","66.2","0","false"
"2022-09-30","","Selfridges","7.5","75","0","false"
"2022-09-29","","Selfridges","7.48","94.8464","0","false"
"2022-09-29","","Spitalfields","8.5","97.75","0","false"
"2022-09-29","","Spitalfields","7.88","78.8","0","false"
"2022-09-29","","Spitalfields","5.87","58.7","0","false"
"2022-09-29","","Spitalfields","7.37","73.7","0","false"
"2022-09-29","","Selfridges","6.6","66","0","false"
"2022-09-29","","Selfridges","6.53","65.3","0","false"
"2022-09-28","","Selfridges","7","88.76","0","false"
"2022-09-28","","Selfridges","6.62","66.2","0","false"
"2022-09-28","","Spitalfields","9","90","0","false"
"2022-09-28","","Spitalfields","8.5","85","0","false"
"2022-09-28","","Spitalfields","7","80.5","0","false"
"2022-09-28","","Selfridges","7","70","0","false"
"2022-09-27","","Selfridges","6.5","65","0","false"
"2022-09-27","","Selfridges","7.08","89.7744","0","false"
"2022-09-27","","Spitalfields","8.5","97.75","0","false"
"2022-09-27","","Spitalfields","7.48","94.8464","0","false"
"2022-09-27","","Selfridges","7.07","70.7","0","false"
"2022-09-26","","Spitalfields","8.25","82.5","0","false"
"2022-09-26","","Spitalfields","6.75","67.5","0","false"
"2022-09-26","","Selfridges","6.6","66","0","false"
"2022-09-26","","Selfridges","6.73","85.3364","0","false"
"2022-09-26","","Spitalfields","9.17","116.2756","0","false"
"2022-09-25","","Spitalfields","7.5","95.1","0","false"
"2022-09-25","","Spitalfields","8","80","0","false"
"2022-09-25","","Selfridges","6.02","60.2","0","false"
"2022-09-25","","Selfridges","5.25","66.57","0","false"
"2022-09-25","","Spitalfields","6.1","61","0","false"
"2022-09-24","","Spitalfields","7.58","75.8","0","false"
"2022-09-24","","Spitalfields","6.1","61","0","false"
"2022-09-24","","Spitalfields","7.5","86.25","0","false"
"2022-09-23","","Spitalfields","7.17","71.7","0","false"
"2022-09-23","","Spitalfields","8.67","86.7","0","false"
"2022-09-23","","Selfridges","7.07","70.7","0","false"
"2022-09-23","","Spitalfields","8.25","94.875","0","false"
"2022-09-22","","Spitalfields","8.83","101.545","0","false"
"2022-09-22","","Spitalfields","8.08","102.4544","0","false"
"2022-09-22","","Spitalfields","8","80","0","false"
"2022-09-21","","Spitalfields","8.5","107.78","0","false"
"2022-09-21","","Spitalfields","7.5","86.25","0","false"
"2022-09-21","","Spitalfields","7","70","0","false"
"2022-09-20","","Selfridges","8.67","109.9356","0","true"
"2022-09-20","","Spitalfields","8","80","0","false"
"2022-09-20","","Spitalfields","8","92","0","false"
"2022-09-19","","Selfridges","8.67","109.9356","0","true"
"2022-09-18","","Spitalfields","6.85","68.5","0","false"
"2022-09-18","","Spitalfields","6","60","0","false"
"2022-09-18","","Selfridges","6.7","84.956","0","false"
"2022-09-18","","Spitalfields","7.93","79.3","0","false"
"2022-09-17","","Selfridges","7.1","71","0","false"
"2022-09-17","","Spitalfields","7","70","0","false"
"2022-09-17","","Spitalfields","7.5","75","0","false"
"2022-09-17","","Spitalfields","8","80","0","false"
"2022-09-16","","Selfridges","7.05","70.5","0","false"
"2022-09-16","","Spitalfields","4.25","48.875","0","false"
"2022-09-16","","Spitalfields","8.48","84.8","0","false"
"2022-09-15","","Selfridges","7.05","70.5","0","false"
"2022-09-15","","Spitalfields","8.68","110.0624","0","true"
"2022-09-15","","Selfridges","6.58","83.4344","0","false"
"2022-09-15","","Spitalfields","8.5","85","0","false"
"2022-09-15","","Spitalfields","7","80.5","0","false"
"2022-09-15","","Spitalfields","7.45","74.5","0","false"
"2022-09-14","","Selfridges","6.63","84.0684","0","false"
"2022-09-14","","Selfridges","8.02","80.2","0","false"
"2022-09-14","","Spitalfields","8.68","110.0624","0","true"
"2022-09-14","","Spitalfields","8.75","87.5","0","false"
"2022-09-14","","Spitalfields","7","80.5","0","false"
"2022-09-14","","Spitalfields","7.73","77.3","0","false"
"2022-09-13","","Spitalfields","6.63","66.3","0","false"
"2022-09-13","","Spitalfields","7.5","86.25","0","false"
"2022-09-13","","Selfridges","8.1","102.708","0","false"
"2022-09-13","","Spitalfields","8.68","110.0624","0","true"
"2022-09-12","","Spitalfields","8.73","87.3","0","false"
"2022-09-12","","Spitalfields","5.73","57.3","0","false"
"2022-09-12","","Spitalfields","8.27","82.7","0","false"
"2022-09-12","","Selfridges","8","101.44","0","false"
"2022-09-12","","Selfridges","6.63","66.3","0","false"
"2022-09-12","","Spitalfields","8.68","110.0624","0","true"
"2022-09-11","","Spitalfields","8.5","97.75","0","false"
"2022-09-11","","Selfridges","6.25","79.25","0","false"
"2022-09-10","","Selfridges","7.02","70.2","0","false"
"2022-09-10","","Spitalfields","7.93","79.3","0","false"
"2022-09-10","","Spitalfields","7.5","75","0","false"
"2022-09-10","","Spitalfields","7","80.5","0","false"
"2022-09-09","","Spitalfields","4.5","45","0","false"
"2022-09-09","","Spitalfields","8","92","0","false"
"2022-09-09","","Spitalfields","5.25","66.57","0","false"
"2022-09-09","","Spitalfields","8.62","86.2","0","false"
"2022-09-08","","Selfridges","7.52","75.2","0","false"
"2022-09-08","","Spitalfields","9","90","0","false"
"2022-09-08","","Spitalfields","5","50","0","false"
"2022-09-08","","Spitalfields","7.5","86.25","0","false"
"2022-09-08","","Spitalfields","8","101.44","0","false"
"2022-09-07","","Spitalfields","8.42","106.7656","0","false"
"2022-09-07","","Spitalfields","4","40","0","false"
"2022-09-07","","Spitalfields","8","92","0","false"
"2022-09-07","","Selfridges","7.02","70.2","0","false"
"2022-09-07","","Selfridges","7.48","94.8464","0","false"
"2022-09-07","","Spitalfields","7.67","76.7","0","false"
"2022-09-06","","Spitalfields","7.5","75","0","false"
"2022-09-06","","Spitalfields","5.5","55","0","false"
"2022-09-06","","Spitalfields","9","114.12","0","false"
"2022-09-06","","Selfridges","7.18","71.8","0","false"
"2022-09-06","","Selfridges","7.97","101.0596","0","false"
"2022-09-05","","Spitalfields","8.07","80.7","0","false"
"2022-09-05","","Spitalfields","5","50","0","false"
"2022-09-05","","Selfridges","8.72","110.5696","0","false"
"2022-09-05","","Spitalfields","9.25","117.29","0","false"
"2022-09-04","","Spitalfields","6.75","85.59","0","false"
"2022-09-04","","Spitalfields","7.63","76.3","0","false"
"2022-09-04","","Spitalfields","7.57","75.7","0","false"
"2022-09-04","","Selfridges","6.32","80.1376","0","false"
"2022-09-04","","Spitalfields","6","60","0","false"
"2022-09-03","","Selfridges","7.6","76","0","false"
"2022-09-03","","Spitalfields","6.85","68.5","0","false"
